location_id,location_type,address,baidu_lat,baidu_lng,city,title,province_state,region,sales_phone,trt_id,country
cnsc9972,"['supercharger', 'standard charger']",上海市杨浦区闸殷路1599号上海国华广场地下停车场B2层E区/入口：闸殷路,31.3179230000,121.5188180000,上海,上海国华广场超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,34957,中国大陆
cnsc9973,"['supercharger', 'standard charger']",上海市浦东新区唐镇顾唐路1688号地面停车场/入口：金唐路,31.2399610000,121.6689100000,上海,上海唐镇特斯拉中心超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,31181,中国大陆
cnsc9974,"['supercharger', 'standard charger']",上海市宝山区南蕴藻路123号地面停车场/入口：南蕴藻路,31.3434750000,121.4416010000,上海,上海卓越时代广场超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,34991,中国大陆
cnsc9975,"['supercharger', 'standard charger']",上海市青浦区赵重公路55号朋联购物中心内侧地面停车场/入口：赵重公路世纪潮街入口,31.1568970000,121.1983360000,上海,上海朋联国际购物中心（赵重店）超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35493,中国大陆
cndc1170489,['destination charger'],广东省广州市海珠区同福西路20号天誉半岛花园A1栋负一层086-090车位,23.1064100000,113.2545000000,广州,广州天誉半岛花园目的地充电站(新国标),广东,asia_pacific, 020-89636838,58191,中国大陆
cnbs190,"['bodyshop', 'body repair center']",上海市闵行区向阳路880号,31.0777530000,121.4330150000,上海,上海向阳特斯拉直营钣喷中心,上海,asia_pacific,021-60114897,0,中国大陆
taizhouluqiao,"['store', 'standard charger']",浙江省台州市路南街道方林汽车城东展示厅1-9号,28.5601310000,121.3940040000,台州,台州路桥特斯拉中心,浙江,asia_pacific, 0576-83643650,8860,中国大陆
cnsc9976,"['supercharger', 'standard charger']",广东省广州市增城区创想路8号合生汇地下停车场B2层D区（入口：创想路8号）,23.1493450000,113.6099260000,广州,广州合生汇超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,33823,中国大陆
cnsc9977,"['supercharger', 'standard charger']",辽宁省铁岭市银州区汇工街140号（入口：汇工街）,42.3103730000,123.8408900000,铁岭,铁岭居然之家超级充电站（V3 | 新国标）,辽宁,asia_pacific,400 910 0707,30979,中国大陆
cnsc9978,"['supercharger', 'standard charger']",上海市徐汇区天钥桥路580号上海星游城地下停车场P3层46车位区域（入口：零陵路）,31.1915040000,121.4488360000,上海,上海星游城超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,34989,中国大陆
cnsc9979,"['supercharger', 'standard charger']",上海市浦东新区友诚路149号上海SK大厦地下三层停车场（入口：友诚路）,31.1759140000,121.4812670000,上海,上海SK大厦超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35057,中国大陆
cnsc9980,"['supercharger', 'standard charger']",海南省海口市美兰区和平大道与海甸四东路交汇处鹏晖广场（入口：和平大道）,20.0632790000,110.3555830000,海口,鹏晖广场超级充电站（V3 | 新国标）,海南,asia_pacific,400 910 0707,20860,中国大陆
tangshankaiyueroad,['store'],河北省唐山市开平区开越路东侧586号,39.6434930000,118.2708680000,唐山,唐山开越路特斯拉中心,河北,asia_pacific, 0315-4462618,30920,中国大陆
ningbohaishu,['service'],浙江省宁波市海曙区古林镇段梅路979号,29.8360030000,121.4770150000,宁波,宁波海曙特斯拉中心,浙江,asia_pacific, 0574-22770481,28556,中国大陆
foshanlishui,['service'],广东省佛山市南海区里水镇佛山一环东侧水口路出口广佛汽车城,23.1750820000,113.1781450000,佛山,佛山里水特斯拉中心,广东,asia_pacific, 0757-88013659,26147,中国大陆
cnbs191,"['bodyshop', 'body repair center']",广东省广州市花都区镜湖大道南62号,23.3503880000,113.2429790000,广州,广州花都特斯拉直营钣喷中心,广东,asia_pacific,020-22914233,0,中国大陆
cndc1172186,['destination charger'],河北省秦皇岛市北戴河新区昌黎县大蒲河镇S364西300米地下停车场,39.6780500000,119.3235000000,秦皇岛,阿那亚黄金海岸社区九期(新国标),河北,asia_pacific,4008109988,57581,中国大陆
cnsc9981,"['supercharger', 'standard charger']",上海市浦东新区新金桥路581号地面停车场（入口：新金桥路）,31.2553240000,121.6075690000,上海,上海金桥魔方公寓超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35756,中国大陆
cnsc9982,"['supercharger', 'standard charger']",浙江省宁波市宁海县科技大道三号希尔顿欢朋酒店地上停车场（入口：科技大道辅路）,29.3480680000,121.4577230000,宁波,宁海希尔顿欢朋酒店超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35673,中国大陆
cnsc9983,"['supercharger', 'standard charger']",浙江省绍兴市越城区解放南路777号地下一层C1区（入口：和畅堂）,29.9916550000,120.5863290000,绍兴,绍兴市金帝银泰城超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,31842,中国大陆
cndc505978,['destination charger'],北京市朝阳区青年路西里1号酒店停车场,39.9417900000,116.5225300000,北京,北京海德酒店(新国标),北京,asia_pacific,010-58395510,58224,中国大陆
cnsc9984,"['supercharger', 'standard charger']",广东省广州市番禺区钟村镇105国道雄峰城F1（入口：钟顺路）,22.9733190000,113.3025710000,广州,广州雄峰城超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,20643,中国大陆
cnsc9985,"['supercharger', 'standard charger']",陕西省西安市雁塔区朱雀大街南段12号城市立方地下停车场负三层E区 E-053车位旁（入口：秦安路）,34.2006380000,108.9427080000,西安,西安市城市立方超级充电站（V3 | 新国标）,陕西,asia_pacific,400 910 0707,35736,中国大陆
cnsc9986,"['supercharger', 'standard charger']",陕西省西安市雁塔区慈恩路66号威斯汀大酒店地下停车场负一层（入口：慈恩路）,34.2215440000,108.9685490000,西安,西安威斯汀大酒店超级充电站（V3 | 新国标）,陕西,asia_pacific,400 910 0707,20891,中国大陆
cnsc9987,"['supercharger', 'standard charger']",陕西省西安市碑林区互助路9号新兴广场地下停车场负三层 D区（入口：互助路辅路）,34.2660150000,109.0001490000,西安,西安市新兴广场超级充电站（V3 | 新国标）,陕西,asia_pacific,400 910 0707,36061,中国大陆
cnsc9988,"['supercharger', 'standard charger']",浙江省绍兴市柯桥区柯南大道中奢壹站南区地下停车场B1层（入口：柯南大道）,30.0639330000,120.4833770000,绍兴,柯桥中奢壹站超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,34942,中国大陆
shanghaifengxiang,"['store', 'service']",上海市宝山区丰翔路1360号,31.3153990000,121.3593630000,上海,上海丰翔特斯拉中心,上海,asia_pacific, 021-61218118,18257,中国大陆
beijingrafflescity,['store'],北京市东城区东直门南大街1号01层12B/13铺位,39.9460910000,116.4388900000,北京,北京来福士体验店,北京,asia_pacific, 010-80937626,56089,中国大陆
cnsc9989,"['supercharger', 'standard charger']",上海市浦东新区世纪大道1192号世纪汇广场一座地面停车场（入口：潍坊路）,31.2333940000,121.5348190000,上海,上海市世纪汇广场超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35016,中国大陆
cnsc9990,"['supercharger', 'standard charger']",上海市闵行区盘阳路66弄7幢6号恺畅酒店地下停车场B1层A区（入口：季乐路）,31.2175010000,121.2885920000,上海,上海恺畅酒店超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35392,中国大陆
cnsc9991,"['supercharger', 'standard charger']",上海市奉贤区南桥镇南亭公路大润发地下停车场B1闸机入口处（入口：南亭公路）,30.9119420000,121.4504600000,上海,上海奉贤大润发超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35391,中国大陆
zhangjiagangmanbat,['store'],江苏省张家港市河西路88号曼巴特购物广场1层1124、1129号商铺,31.8667700000,120.5521960000,张家港,张家港曼巴特体验店,江苏,asia_pacific, 0512-89910086,29504,中国大陆
cnsc9992,"['supercharger', 'standard charger']",福建省漳州市龙海区月港大道万科广场地下二层停车场D区C2039车位旁（入口：月港大道）,24.4365150000,117.8368130000,漳州,漳州龙海万科广场超级充电站（V3 | 新国标）,福建,asia_pacific,400 910 0707,34321,中国大陆
cnsc9993,"['supercharger', 'standard charger']",浙江省绍兴市新昌县玫瑰大道688号新昌尊蓝山居地面停车场（入口：玫瑰大道）,29.5362280000,120.8741930000,绍兴,绍兴市新昌尊蓝山居超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,31125,中国大陆
cnsc9994,"['supercharger', 'standard charger']",浙江省衢州市柯城区下街1号国金中心地下负一层停车场B-39车位旁（入口：天宁巷）,28.9651010000,118.8787370000,衢州,衢州市国金中心超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35568,中国大陆
cnsc9995,"['supercharger', 'standard charger']",辽宁省沈阳市皇姑区北陵大街17号沈阳天地B3层B3-039车位（入口：白龙江街）,41.8310780000,123.4388340000,沈阳,沈阳天地超级充电站（V3 | 新国标）,辽宁,asia_pacific,400 910 0707,34713,中国大陆
cnsc9996,"['supercharger', 'standard charger']",广东省河源市源城区东埔街道越王大道坚基购物中心地面停车场（入口：永康大道）,23.7720060000,114.7175460000,河源,河源坚基购物中心超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,31270,中国大陆
cnsc9997,"['supercharger', 'standard charger']",四川省成都市双流区剑南大道南段1166号希尔顿花园酒店大堂对面地面停车场（入口）华剑路一段）,30.5292980000,104.0487820000,成都,成都市华阳美程希尔顿花园酒店超级充电站（V3 | 新国标）,四川,asia_pacific,400 910 0707,32038,中国大陆
cnsc9998,"['supercharger', 'standard charger']",四川省泸州市江阳区康城路一段1号欢乐汇地下停车场B2层E1区172车位旁（入口：华升南路P11入口）,28.8997230000,105.4145950000,泸州,泸州市欢乐汇超级充电站（V3 | 新国标）,四川,asia_pacific,400 910 0707,35531,中国大陆
cndc1173281,['destination charger'],江苏省南京市江宁区迎宾大道2-1号南京禄口机场铂尔曼大酒店3F停车场,31.7370940000,118.8800270000,南京,南京禄口机场铂尔曼酒店(新国标),江苏,asia_pacific,025-69836888,45182,中国大陆
cnsc9999,"['supercharger', 'standard charger']",浙江省杭州市萧山区知行路1666号地下一层5号区域（入口：恒盛路）,30.2229730000,120.3386390000,杭州,杭州市圣奥科创园超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,34132,中国大陆
cnsc10000,"['supercharger', 'standard charger']",吉林省通化市梅河口市康美大道2188号1号地上停车场后院（入口：康美大道）,42.5371570000,125.7275200000,通化,梅河口白玉兰酒店超级充电站（V3 | 新国标）,吉林,asia_pacific,400 910 0707,35414,中国大陆
cnsc10001,"['supercharger', 'standard charger']",广西壮族自治区来宾市迎宾路688号（入口：迎宾路）,23.7591680000,109.2226860000,来宾,来宾恒丰酒店超级充电站（新国标）,广西,asia_pacific,400 910 0707,34999,中国大陆
cnsc10002,"['supercharger', 'standard charger']",上海市黄浦区龙华东路810号绿地缤纷城地下停车场B1层卸货区左转O区（入口：打浦路）,31.1991910000,121.4804630000,上海,上海市黄浦绿地缤纷城超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35286,中国大陆
cnsc10003,"['supercharger', 'standard charger']",上海市闵行区莲花南路1388弄7号绚荟城地面停车场（入口：莲花南路）,31.1069780000,121.4167280000,上海,上海市绚荟城超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35704,中国大陆
cnsc10004,"['supercharger', 'standard charger']",广东省广州市天河区天盈路9号网易总部二期地面停车场（入口：思成路）,23.1819840000,113.4260900000,广州,广州网易总部二期超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,35753,中国大陆
cnsc10005,"['supercharger', 'standard charger']",广东省佛山市南海区广佛商贸城有色金属交易中心A03号龙汇大厦地下停车场负二层A2区（入口：毅贤路）,23.1173540000,113.1510850000,佛山,佛山龙汇大厦超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,35941,中国大陆
nanchangjingkai,['service'],江西省南昌市经济技术开发区玉屏东大街780号研发大楼一层,28.7316380000,115.8433940000,南昌,南昌经开特斯拉中心,江西,asia_pacific, 0791-82069079,28704,中国大陆
taizhouwenling,['service'],浙江省台州市温岭市温峤镇华祥路11号,28.4036180000,121.3145790000,台州,台州温岭特斯拉中心,浙江,asia_pacific, 0576-83643646,26793,中国大陆
cnsc10007,"['supercharger', 'standard charger']",上海市宝山区园庆路268号旭辉科创基地地下停车场B1层20-22车位（入口：园庆路）,31.3193060000,121.3547050000,上海,上海宝山旭辉科创基地超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35481,中国大陆
cnsc10008,"['supercharger', 'standard charger']",陕西省西安市未央区玄武路大明宫家居钻石店地下停车场 B2层D区D58车位旁（入口：玄武路）,34.3123140000,108.9793200000,西安,西安市大明宫建材家居钻石店超级充电站（V3 | 新国标）,陕西,asia_pacific,400 910 0707,32044,中国大陆
cndc1178798,['destination charger'],江苏省宜兴市阳羡旅游度假区揽云路188号,31.2366700000,119.7644700000,宜兴,揽云谷(新国标),江苏,asia_pacific,0510-68988888,58449,中国大陆
cnsc10009,"['supercharger', 'standard charger']",四川省南充市阆中市阆水东路18号滨江新天地负二层停车场A66车位对面（入口：阆水东路）,31.5956550000,105.9966380000,南充,南充阆中市滨江新天地超级充电站（V3 | 新国标）,四川,asia_pacific,400 910 0707,35006,中国大陆
cnbs192,"['bodyshop', 'body repair center']",湖北省武汉市经济技术开发区江城大道538号,30.4874030000,114.1976610000,武汉,武汉经开特斯拉直营钣喷中心,湖北,asia_pacific,027-59840201,0,中国大陆
suzhouwuzhongaeonmall,['store'],江苏省苏州市吴中区越溪苏震桃路188号永旺梦乐城一楼118A,31.2003770000,120.6193740000,苏州,苏州吴中永旺梦乐城体验店,江苏,asia_pacific, 0512-89910195,35975,中国大陆
cnsc10010,"['supercharger', 'standard charger']",浙江省杭州市G2504杭州绕城高速西湖服务区（北区）地面停车场（加油站附近10m可见）,30.1335610000,120.1366610000,杭州,杭州市西湖服务区（北区）超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,30700,中国大陆
cnsc10011,"['supercharger', 'standard charger']",浙江省杭州市G2504杭州绕城高速西湖服务区（南区）地面停车场,30.1319210000,120.1367260000,杭州,杭州市西湖服务区（南区）超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35587,中国大陆
cnsc10012,"['supercharger', 'standard charger']",北京市大兴区亦庄经济技术开发区博兴八路与兴海路交叉口龙湖北京亦庄天街地下B3层F区05道B3-F-200车位对面（入口：博兴八路）,39.7593580000,116.5018960000,北京,龙湖北京亦庄天街超级充电站（V3 | 新国标）,北京,asia_pacific,400 910 0707,29180,中国大陆
shanghaitangzhen,"['store', 'service']",上海市浦东新区顾唐路1688号5幢,31.2397180000,121.6692380000,上海,上海唐镇特斯拉中心,上海,asia_pacific, 021-61218150,27597,中国大陆
hangzhoujoycity,['store'],浙江省杭州市拱墅区隐秀路1号大悦城L1-04,30.3078240000,120.1364990000,杭州,杭州大悦城体验店,浙江,asia_pacific, 0571-22935030,32121,中国大陆
cnsc10013,"['supercharger', 'standard charger']",广东省深圳市福田区红岭北路先科大院技术中心楼旁（入口：红岭北路）,22.5658190000,114.1034630000,深圳,深圳福田先科大院超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,28642,中国大陆
cnsc10014,"['supercharger', 'standard charger']",福建省莆田市荔城区荔园东路1688号正荣财富中心地下停车场B2层E区B1084-B1087车位（入口：荔园东路辅道）,25.4238110000,119.0360800000,莆田,莆田正荣财富中心超级充电站（V3 | 新国标）,福建,asia_pacific,400 910 0707,32047,中国大陆
cnsc10015,"['supercharger', 'standard charger']",河北省邢台市清河县文昌中路16号绒城酒店院内停车场,37.0678730000,115.6774030000,邢台,清河绒城酒店超级充电站（新国标）,河北,asia_pacific,400 910 0707,35919,中国大陆
zhengzhougrandemporium,['store'],河南省郑州市金水区花园路与东风路交叉口正弘城1层L158,34.8026110000,113.6876450000,郑州,郑州正弘城体验店,河南,asia_pacific, 0371-81901468,4947,中国大陆
tianjinmixc,['store'],天津市河西区乐园道9号天津万象城B1-049号商铺,39.0963300000,117.2198510000,天津,天津万象城体验店,天津,asia_pacific, 022-81117100,34169,中国大陆
cnsc10016,"['supercharger', 'standard charger']",浙江省宁波市宁海县桃源中路161号宁海世贸中心地下一层停车场（入口：外环路辅路）,29.3123240000,121.4463900000,宁波,宁海世贸中心超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35707,中国大陆
cnsc10017,"['supercharger', 'standard charger']",上海市徐汇区瑞宁路899号阳光滨江中心地下停车场B3层256-258车位（入口：瑞宁路）,31.1862290000,121.4656180000,上海,上海市阳光滨江中心超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35861,中国大陆
cnsc10018,"['supercharger', 'standard charger']",河南省济源市天坛中路1118号 王屋山大酒店 地面停车场（入口：天坛路）,35.1006760000,112.5798390000,济源,济源王屋山大酒店超级充电站（V3 | 新国标）,河南,asia_pacific,400 910 0707,36328,中国大陆
cnsc10019,"['supercharger', 'standard charger']",安徽省合肥市庐阳区四里河路599号合肥万科广场地下停车场B1层A区（入口：紫荆路）,31.8988770000,117.2404980000,合肥,合肥万科广场超级充电站（V3 | 新国标）,安徽,asia_pacific,400 910 0707,35658,中国大陆
mianyanggaoxin,['service'],四川省绵阳市涪城区辽宁大道汽车博览园B-10号,31.4691310000,104.6258880000,绵阳,绵阳高新特斯拉中心,四川,asia_pacific, 0816-6879669,33616,中国大陆
cnsc10020,"['supercharger', 'standard charger']",湖南省长沙市望城区普瑞西路188号大汉金桥国际未来城地面停车场（入口：金山路）,28.2993620000,112.8452020000,长沙,长沙大汉金桥国际未来城超级充电站（V3 | 新国标）,湖南,asia_pacific,400 910 0707,36076,中国大陆
cnsc10021,"['supercharger', 'standard charger']",浙江省金华市义乌市雪峰西路1533号西景未来商业广场地下负二层G区（入口：汇港路）,29.3116220000,120.0234650000,义乌,金华市义乌西景未来商业广场超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,30981,中国大陆
cnsc10022,"['supercharger', 'standard charger']",浙江省杭州市余杭区莫干山路1513号西田城购物中心地下停车场B2层（入口：莫干山路）,30.3480920000,120.1001820000,杭州,杭州西田城购物中心超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35457,中国大陆
yinchuanyuecaicity,"['store', 'standard charger']",宁夏回族自治区银川市金凤区阅彩城一层101号商铺,38.5194880000,106.2620960000,银川,银川阅彩城体验店,宁夏,asia_pacific,  0951-7714533,19394,中国大陆
changzhouwujin,"['store', 'service']",江苏省常州市武进区湖塘镇武进汽车城C区6号,31.6983810000,119.9706480000,常州,常州武进特斯拉中心,江苏,asia_pacific, 0519-83072866,26202,中国大陆
cnbs193,['bodyshop'],河北省秦皇岛市经济技术开发区横断山路45号,39.9295420000,119.5087950000,秦皇岛,秦皇岛金时邦特汽车服务有限公司,河北,asia_pacific, 0335-5381111,0,中国大陆
guangzhoumlive,['store'],广东省广州市天河区黄埔大道663号美林天地1F036,23.1110240000,113.4226180000,广州,广州天河美林天地体验店,广东,asia_pacific, 020-31554202,35347,中国大陆
cnbs194,['bodyshop'],山西省长治市长治高新技术产业开发区北环西街,36.2368100000,113.1183040000,长治,长治市飞路通源汽车服务有限公司,山西,asia_pacific, 0355-2020269,0,中国大陆
cnsc10023,"['supercharger', 'standard charger']",广东省广州市番禺区石楼镇亚运城碧乐时光地下负一层停车场（入口：亚运南路）,22.9457710000,113.4905630000,广州,广州亚运城碧乐时光超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,34676,中国大陆
cnsc10024,"['supercharger', 'standard charger']",陕西省西安市新城区解放路166号悦荟广场地下停车场B2层066车位旁（入口：游艺巷）,34.2694520000,108.9681560000,西安,西安悦荟广场超级充电站（V3 | 新国标）,陕西,asia_pacific,400 910 0707,36096,中国大陆
cnsc10025,"['supercharger', 'standard charger']",湖北省武汉市江夏区华师园北路6号光元科技园东北角地面停车场（入口：华师园一路）,30.4644820000,114.3993250000,武汉,武汉市光元科技园超级充电站（V3 | 新国标）,湖北,asia_pacific,400 910 0707,30617,中国大陆
cnsc10026,"['supercharger', 'standard charger']",湖北省武汉市洪山区关山大道330号保利广场地下停车场B2层E区（入口：新竹路）,30.4961630000,114.4165380000,武汉,武汉市保利广场超级充电站（V3 | 新国标）,湖北,asia_pacific,400 910 0707,33811,中国大陆
shanghaisktower,['store'],上海市浦东新区上钢新村街道耀元路150号、友诚路149号SK大厦1层L102,31.1770720000,121.4806120000,上海,上海SK大厦体验店,上海,asia_pacific, 021-61218101,34167,中国大陆
cnbs195,"['bodyshop', 'body repair center']",贵州省贵阳市花溪区孟关汽贸城红星路2号,26.4016420000,106.7481660000,贵阳,贵阳孟关特斯拉直营钣喷中心,贵州,asia_pacific,0851-88548980,0,中国大陆
hangzhouxianlin,['service'],浙江省杭州市余杭区闲林街道嘉企路10号1幢102室,30.2320210000,119.9821250000,杭州,杭州闲林特斯拉中心,浙江,asia_pacific,0571-22932179,26076,中国大陆
cnsc10027,"['supercharger', 'standard charger']",浙江省杭州市瓯海区南白象街道万邦中心地下负一层（入口：渊渟路）,27.9564550000,120.6908330000,杭州,温州市万邦中心超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35691,中国大陆
cnsc10028,"['supercharger', 'standard charger']",浙江省玉环市玉城街道城中路333号温德姆花园酒店地下停车场B1层（入口：城中路东南1门）,28.1217110000,121.2327970000,玉环,台州玉环温德姆花园酒店超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,31955,中国大陆
cnsc10029,"['supercharger', 'standard charger']",北京市延庆区百康路1-66号,40.4487410000,115.9483920000,北京,北京世园璞燊酒店超级充电站（新国标）,北京,asia_pacific,400 910 0707,35755,中国大陆
yixingrongda,"['store', 'service']",江苏省宜兴市西氿大道97号,31.3886820000,119.7909300000,宜兴,宜兴融达特斯拉中心,江苏,asia_pacific,0510-83245018,31121,中国大陆
changchunmotianhuolicity,['store'],吉林省长春市经济技术开发区仙台大街以东湛江路以南摩天活力城一层109、110号,43.8408140000,125.3870180000,长春,长春摩天活力城体验店,吉林,asia_pacific,0431-82742007,35551,中国大陆
shaoxingshangyushangbaicity,['store'],浙江省绍兴市上虞区市民大道688号上百万和城L1-24,30.0379850000,120.8833310000,绍兴,绍兴上虞上百万和城体验店,浙江,asia_pacific,0575-86580118,34501,中国大陆
foshanjinshazhoukingbuy,['store'],广东省佛山市南海区大沥镇黄岐建设大道33号万益广场S2栋一层193号,23.1494040000,113.2071280000,佛山,佛山金沙洲金铂天地体验店,广东,asia_pacific, 020-22808707,35686,中国大陆
nantonghongxingroad,['service'],江苏省南通市经济技术开发区宏兴东路9号,31.9386060000,120.9938510000,南通,南通宏兴路特斯拉中心,江苏,asia_pacific, 0513-85343562,27780,中国大陆
shanghaijinshanwandaplaza ,['store'],上海市金山区龙皓路1088号上海金山万达广场1F1022号,30.7605460000,121.3415870000,上海,上海金山万达体验店,上海,asia_pacific, 021-61218168,36140,中国大陆
cnsc10030,"['supercharger', 'standard charger']",辽宁省大连市甘井子区汇通街235号地下B2层B区A083车位对面（入口：山东路）,38.9970040000,121.5931890000,大连,大连亿合城超级充电站（V3 | 新国标）,辽宁,asia_pacific,400 910 0707,34712,中国大陆
cndc1184809,['destination charger'],陕西省西咸新区空港新城广仁西路15号临空会展中心C136-C139,34.4377700000,108.8021000000,西安,西安临空会展中心(新国标),陕西,asia_pacific,029-38176666,58644,中国大陆
cnsc10031,"['supercharger', 'standard charger']",江苏省无锡市惠山区江海西路1105号江海西路特斯拉中心（入口：江海西路辅路）,31.6226320000,120.2338600000,无锡,无锡江海西路特斯拉中心超级充电站（V3 | 新国标）,江苏,asia_pacific,400 910 0707,45242,中国大陆
cnsc10032,"['supercharger', 'standard charger']",江苏省泰州市高港区药城大道797号泰州天虹购物中心2F停车场（入口：会展路）,32.3996510000,119.9178650000,泰州,泰州天虹购物中心超级充电站（V3 | 新国标）,江苏,asia_pacific,400 910 0707,35656,中国大陆
cnsc10033,"['supercharger', 'standard charger']",上海市闵行区园文路28号世宏金源中心地下停车场B1层261-270车位（入口：园文路）,31.1306430000,121.3733840000,上海,上海市世宏金源超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35494,中国大陆
cnsc10034,"['supercharger', 'standard charger']",上海市闵行区银春路2221号闵行星悦荟B1地下一层C区399车位左侧（入口：银春路）,31.0295120000,121.3921950000,上海,上海市闵行星悦荟超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35259,中国大陆
cnsc10035,"['supercharger', 'standard charger']",上海市徐汇区田林路130号锦和越界田林坊地面停车场（入口：田林路）,31.1782460000,121.4212910000,上海,上海市锦和越界田林坊超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,35484,中国大陆
cnsc10036,"['supercharger', 'standard charger']",上海市虹口区东大名路999号北外滩来福士广场地下停车场B4层E区（入口：东大名路）,31.2586620000,121.5142180000,上海,上海市北外滩来福士超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,34998,中国大陆
cnsc10037,"['supercharger', 'standard charger']",河北省唐山市开平区开越路586唐山特斯拉中心停车场内（入口：开越路）,39.6442660000,118.2688640000,唐山,唐山特斯拉中心超级充电站（V3 | 新国标）,河北,asia_pacific,400 910 0707,45191,中国大陆
cnsc10038,"['supercharger', 'standard charger']",江西省南昌市东湖区红谷中大道998号地下负一层停车场左邻商城入口旁（入口：齐云路中信银行旁）,28.6902920000,115.8618280000,南昌,南昌绿地缤纷城超级充电站（V3 | 新国标）,江西,asia_pacific,400 910 0707,56442,中国大陆
cnsc10039,"['supercharger', 'standard charger']",浙江省宁波市奉化区岳林街道金海路156号奉化宝龙广场地下一层停车场（入口：云峰路）,29.6590490000,121.4528940000,宁波,宁波奉化宝龙广场超级充电站（V3 | 新国标）,浙江,asia_pacific,400 910 0707,35688,中国大陆
cnsc10006,"['supercharger', 'standard charger']",福建省厦门市思明区鹭江道18号新领荟广场地下一层停车场（入口：鹭江道） ,24.4578640000,118.0831990000,厦门,厦门新领荟广场超级充电站（V3 | 新国标）,福建,asia_pacific,400 910 0707,31843,中国大陆
cnsc10042,"['supercharger', 'standard charger']",贵州省贵阳市清镇市观清大道中段33号杉杉奥特莱斯地面停车场（入口：观清路）,26.5852980000,106.5139630000,贵阳,贵阳杉杉奥特莱斯超级充电站（V3 | 新国标）,贵州,asia_pacific,400 910 0707,34324,中国大陆
cnsc10043,"['supercharger', 'standard charger']",贵州省贵阳市观山湖区长岭北路1号贵阳国际会议展览中心地下停车场负二层B2区198车位旁（入口：林城东路）,26.6479920000,106.6533990000,贵阳,贵阳云上方舟超级充电站（V3 | 新国标）,贵州,asia_pacific,400 910 0707,35530,中国大陆
cnbs196,"['bodyshop', 'body repair center']",福建省福州市闽侯县尚干镇祥通路13-1号,25.9234100000,119.3863380000,福州,福州青口特斯拉直营钣喷中心,福建,asia_pacific,0591-38060471,0,中国大陆
cnsc10044,"['supercharger', 'standard charger']",江苏省南京市雨花台区锦绣街5号绿地之窗D座地下停车场B1层B区（入口：梅香路）,31.9660420200,118.7890377000,南京,南京市绿地之窗超级充电站（V3 | 新国标）,江苏,asia_pacific,400 910 0707,30967,中国大陆
cnsc10040,"['supercharger', 'standard charger']",广东省广州市天河区天河路299号时尚天河商业广场地下负二层F区（入口：体育东路）,23.1400900000,113.3321330000,广州,广州时尚天河商业广场超级充电站（V3 | 新国标）,广东,asia_pacific,400 910 0707,35510,中国大陆
cnsc10041,"['supercharger', 'standard charger']",上海市普陀区新村路1500号万里家乐福地面停车场4层D6-D9区（入口：新村路）,31.2733420000,121.4175260000,上海,上海万里家乐福超级充电站（V3 | 新国标）,上海,asia_pacific,400 910 0707,28578,中国大陆
