name,site,lat,lng,areaShopTell,areaShopCity,areaShopCityCode,areaShopProvince,areaShopProvinceCode,shopServiceCategory,storeName
吾悦广场店运城,人民北路与大禹街交汇处吾悦广场一楼1052号商铺,35.07155978532114,110.98158480405704,0359-8528555,运城市,140800,山西省,140000,"1,2",体验中心
太平洋店黄山,黎阳镇西海路太平洋购物中心,29.71,118.29,13705593152,黄山市,341000,安徽省,340000,"1,2",体验中心
吾悦广场店渭南,仓程路中段吾悦广场一层1028铺,34.51,109.47,0913-2030521,渭南市,610500,陕西省,610000,"1,2",体验中心
胜利大街店渭南,胜利大街与金水路十字西南角车雷四组商住新区3号楼临街一层商铺,34.51,109.49,,渭南市,610500,陕西省,610000,"4,5",服务中心
北一路万达店沈阳,北一中路1号,41.81,123.38,15940485694,沈阳市,210100,辽宁省,210000,"1,2",体验中心
K11店沈阳,博览路2甲1号,41.75030402817675,123.43798805629604,15840419136,沈阳市,210100,辽宁省,210000,"1,2",体验中心
全运万达店沈阳,智慧三街33-25号 沈阳全运万达广场 1F　1060A-1060B ,41.6848032666841,123.46053283649184,18604197008,沈阳市,210100,辽宁省,210000,"1,2",体验中心
客都汇广场店梅州,梅水路客都汇商业文化广场一层1003号铺,24.30,116.13,18038580558,梅州市,441400,广东省,440000,"1,2",体验中心
嘉乐城店防城港,防钦路1号嘉乐城2栋B010/B011,21.77,108.36,0770-3296668,防城港市,450600,广西壮族自治区,450000,"1,2",体验中心
万达店抚州,抚州高新技术产业开发区万达广场室内步行街1F层A-A号,27.96,116.35,13607949526,抚州市,361000,江西省,360000,"1,2",体验中心
万达广场店曲靖,经开区三江大道与学府路交叉路口曲靖万达广场1A036,25.519748,103.7568,18108743325,曲靖市,530300,云南省,530000,"1,2",体验中心
万道星光店曲靖,益街道水寨社区水石路以东文达车世界2栋206-207,25.45,103.81,13577497459,曲靖市,530300,云南省,530000,"1,2",体验中心
东方广场店衢州,信安东路32号106室,28.975325132134365,118.95698791215277,18329085333,衢州市,330800,浙江省,330000,"1,2",体验中心
万达广场店衢州,花园街道荷花中路555幢1层80号,28.926667029696823,118.87910842895508,13735098082,衢州市,330800,浙江省,330000,"1,2",体验中心
财富中心店潮州,潮汕公路与新风路交界处财富中心 B 幢一层 B103-105号,23.649690449591517,116.61090373992921,15216970789,潮州市,445100,广东省,440000,"1,2",体验中心
COCO City店汕尾,凤山街道香洲路777号显达CoCoCity一楼L1-052号商铺,22.776090536033095,115.37803173065187,13502321234,汕尾市,441500,广东省,440000,"1,2",体验中心
西昌万达广场店凉山,航天大道五段63号万达广场1F层1009号商铺,27.87439350854175,102.28376626968384,18702850400,凉山,513400,四川省,510000,"1,2",体验中心
吾悦广场店延安,新城吾悦广场1层1020-2/1021-2号,36.6409939544349,109.49826938389404,18091132278,延安市,610600,陕西省,610000,"1,2",体验中心
坚基购物中心店河源,东城西片区越王大道西边永康大道南边商业购物中心305第一层第L127号铺,23.77,114.72,18682220829,河源市,441600,广东省,440000,"1,2",体验中心
万达广场店河源,东源万达广场室内步行街1F层1038号商铺,23.779202401394674,114.73871217937669,18902332931,河源市,441600,广东省,440000,"1,2",体验中心
河源大道店河源,源城区河源大道北高塘中石油站对面零跑服务中心,23.792353,114.709475,,河源市,441600,广东省,440000,"4,5",服务中心
万达广场店九江,德化路666号万达商场1A层19号店铺,29.693543800966857,116.01533113016862,18770266658,九江市,360400,江西省,360000,"1,2",体验中心
天润广场店信阳,民权路天润广场1楼,32.12664013627777,114.08044079322967,15839716356,信阳市,411500,河南省,410000,"1,2",体验中心
华生广场店贺州,灵峰南路8号远东国际城文化苑一楼A-03、A-04 ,24.409408262645663,111.55420176973126,13878316068,贺州市,451100,广西壮族自治区,450000,"1,2",体验中心
银海万达店北海,广东南路225北海银海万达广场室内步行街【1F】层【1013】号商铺,21.432722389063034,109.14372281814892,19977926001,北海市,450500,广西壮族自治区,450000,"1,2",体验中心
九原万达店包头,万达广场一层1015铺,40.606224,109.952515,18686165776,包头市,150200,内蒙古自治区,150000,"1,2",体验中心
水游城店盘锦,创新街道商东社区石油大街北水游城S-L131-2,41.12437452961952,122.07480630833957,18504276066,盘锦市,211100,辽宁省,210000,"1,2",体验中心
工业街店盘锦,盘锦市兴隆台区泰山路西工业大街路北16号,41.127922,122.062961,0427-2667555,盘锦市,211100,辽宁省,210000,"3,4,5",服务中心
吾悦广场店鄂州,临空经济区新庙镇吾悦广场1001店铺,30.392935203633748,114.92290601191733,13094188555,鄂州市,420700,湖北省,420000,"1,2",体验中心
中商广场店张家界,永定街道中商广场一层035/036号,29.124335690262825,110.48457299737534,15274400791,张家界市,430800,湖南省,430000,"1,2",体验中心
万达广场店巴中,经开区秦巴大道万达广场1层1023-1025A,31.84364846423935,106.78116520434078,18181399986,巴中市,511900,四川省,510000,"1,2",体验中心
鸿诚广场店大理,下关街道泰安路112号鸿诚广场万德福购物中心1层102商铺,25.588886375759277,100.22688708103952,13808768456,大理,532900,云南省,530000,"1,2",体验中心
吾悦广场店大同,云冈区清泉街道吾悦广场一层1066号,40.03385586376811,113.22249126568089,19903523999,大同市,140200,山西省,140000,"1,2",体验中心
吾悦广场店银川,北京路857号吾悦广场一层1070号,38.46950864258308,106.3193645705194,0951-8686555,银川市,640100,宁夏回族自治区,640000,"1,2",体验中心
万达店广元,"广元利州万达广场 万达广场1F31,1F32号商铺",32.42439845198787,105.87780182144515,18981222208,广元市,510800,四川省,510000,"1,2",体验中心
新业中心店乐山,青衣路55号新业中心1楼1B-28号,29.55884070369378,103.72479938987551,0833-2275501,乐山市,511100,四川省,510000,"1,2",体验中心
城南天虹店吉安,吉安南大道18号铜锣湾广场中心一层1-03号商铺,27.084620512331803,114.96300111047539,18107067102,吉安市,360800,江西省,360000,"1,2",体验中心
欧亚卖场店长春,开运街5178号一层渤海大街L1-022-2号,43.84,125.25,13314317217,长春市,220100,吉林省,220000,"1,2",体验中心
超达大路店长春,长春市朝阳区超达大路与育民路交汇处育民路101号 ,43.791059,125.194844,,长春市,220100,吉林省,220000,"3,4,5",服务中心
黎阳路店鹤壁,河南省鹤壁市淇滨区黎阳东路,35.76,114.32,,鹤壁市,410600,河南省,410000,"4,5",服务中心
鹤城飞达假日广场店怀化,城中街道鹤洲北路与迎丰西路交汇处飞达假日广场C011,27.55,109.97,15399811212,怀化市,431200,湖南省,430000,"2,1",体验中心
松山万达广场店赤峰,内蒙古自治区赤峰市松山区万达广场一楼1073,42.252997,118.916076,15904761765,赤峰市,150400,内蒙古自治区,150000,"2,1",体验中心
和美汽贸城店赤峰,和美汽贸城东北角（和美灯饰城对面）,41.927364,118.701938,,赤峰市,150400,内蒙古自治区,150000,"3,4,5",服务中心
国贸邻里荟店榆林,陕西省榆林市榆阳区银沙路金阳小区国贸邻里荟1028\1029铺位,38.31,109.76,0912-3522779,榆林市,610800,陕西省,610000,"2,1",体验中心
中惠万达广场西宁,青海省西宁市德令哈路南中惠万达广场一层1069号,36.60,101.80,18797117881,西宁市,630100,青海省,630000,"1,2",体验中心
东胜万达店鄂尔多斯,鄂尔多斯市东胜区万达广场B1-1019,39.82,109.98,13310311732,鄂尔多斯市,150600,内蒙古自治区,150000,"1,2",体验中心
